competition_number,competition_type,competition_description,awarded_date,vendor_name,awarded_amount,is_awarded,source_year,amount_missing,is_awarded_flag,amount_scope,group_award_flag,financial_kpi_eligible,awarded_amount_numeric,competition_type_standardized,vendor_name_clean
24-015,RFP,Conceptual Design of the Lulu-Delta Water Supply Tunnel – Fraser River Crossing,17-Mar-25,HATCH,,No,2025,True,False,not_awarded,False,False,,RFP,HATCH
24-015,RFP,Conceptual Design of the Lulu-Delta Water Supply Tunnel – Fraser River Crossing,17-Mar-25,AECOM Canada Ltd.,,No,2025,True,False,not_awarded,False,False,,RFP,AECOM Canada Ltd.
22-004,RFSO,Acute Toxicity Testing Program,20-Mar-25,Bureau Veritas Canada (2019) Inc.,"$77,745",Yes,2025,False,True,vendor_specific,False,True,77745.0,RFSO,Bureau Veritas Canada (2019) Inc.
22-004,RFSO,Chronic Toxicity Testing Program,20-Mar-25,Bureau Veritas Canada (2019) Inc.,"$167,900",Yes,2025,False,True,vendor_specific,False,True,167900.0,RFSO,Bureau Veritas Canada (2019) Inc.
23-384,SS/NOIC,Supply and Delivery of Material for The North Shore Wastewater Treatment Plant – Hyperboloid Mixers,10-Apr-25,"Invent Environmental Technologies, Inc.","$187,887",Yes,2025,False,True,vendor_specific,False,True,187887.0,SS/NOIC,"Invent Environmental Technologies, Inc."
24-517,RFP,Barnston Island Dike and Drainage Improvements,19-Mar-25,Northwest Hydraulic Consultants Ltd.,"$770,281",Yes,2025,False,True,vendor_specific,False,True,770281.0,RFP,Northwest Hydraulic Consultants Ltd.
24-517,RFP,Barnston Island Dike and Drainage Improvements,19-Mar-25,BBA Engineering Ltd.,,No,2025,True,False,not_awarded,False,False,,RFP,BBA Engineering Ltd.
24-517,RFP,Barnston Island Dike and Drainage Improvements,19-Mar-25,Tetra Tech Canada Inc.,,No,2025,True,False,not_awarded,False,False,,RFP,Tetra Tech Canada Inc.
25-167,ITQ,Traffic Control Services for Lynn Headwaters Park,20-Mar-25,Lanesafe Traffic Control Ltd.,"$75,000",Yes,2025,False,True,vendor_specific,False,True,75000.0,ITQ,Lanesafe Traffic Control Ltd.
25-167,ITQ,Traffic Control Services for Lynn Headwaters Park,20-Mar-25,Universal Traffic Control,,No,2025,True,False,not_awarded,False,False,,ITQ,Universal Traffic Control
25-167,ITQ,Traffic Control Services for Lynn Headwaters Park,20-Mar-25,BC Road Safe,,No,2025,True,False,not_awarded,False,False,,ITQ,BC Road Safe
25-113,SS/NOIC,Volunteer Grouse Grind Safety Patrols,20-Mar-25,North Shore Rescue Team,"$175,000",Yes,2025,False,True,vendor_specific,False,True,175000.0,SS/NOIC,North Shore Rescue Team
24-283,SS/NOIC,Supply and Delivery of Material for The North Shore Wastewater Treatment Plant. CTA Iberia - puddle pipes,21-Mar-25,"CTA Iberia, S.L.U.","$530,712",Yes,2025,False,True,vendor_specific,False,True,530712.0,SS/NOIC,"CTA Iberia, S.L.U."
24-234,RFP,Consulting Engineering Services for Refurbishment of the Secondary Clarifiers at Lulu Island Wastewater Treatment Plant (LIWWTP),24-Mar-25,Carollo Engineers Canada Ltd.,"$688,033",Yes,2025,False,True,vendor_specific,False,True,688033.0,RFP,Carollo Engineers Canada Ltd.
24-234,RFP,Consulting Engineering Services for Refurbishment of the Secondary Clarifiers at Lulu Island Wastewater Treatment Plant (LIWWTP),24-Mar-25,WSP Canada Inc.,,No,2025,True,False,not_awarded,False,False,,RFP,WSP Canada Inc.
24-386,ITT,Second Narrows Park Landscaping - Phase 1,25-Mar-25,Capital Green Landscapes Ltd.,"$677,782",Yes,2025,False,True,vendor_specific,False,True,677782.0,ITT,Capital Green Landscapes Ltd.
24-386,ITT,Second Narrows Park Landscaping - Phase 1,24-Mar-25,White Star Property Services LTD.,,No,2025,True,False,not_awarded,False,False,,ITT,White Star Property Services LTD.
24-386,ITT,Second Narrows Park Landscaping - Phase 1,24-Mar-25,Moza Home Construction Inc.,,No,2025,True,False,not_awarded,False,False,,ITT,Moza Home Construction Inc.
24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,Maple Reinders Constructors Ltd.,"$12,008,785",Yes,2025,False,True,vendor_specific,False,True,12008785.0,RFP,Maple Reinders Constructors Ltd.
24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,Graham Infrastructure LP,,No,2025,True,False,not_awarded,False,False,,RFP,Graham Infrastructure LP
24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,Kenaidan Contracting LTD.,,No,2025,True,False,not_awarded,False,False,,RFP,Kenaidan Contracting LTD.
24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,North America Construction (1993) Ltd.,,No,2025,True,False,not_awarded,False,False,,RFP,North America Construction (1993) Ltd.
24-123,RFP,"Site Preparation, Installation, Tie-in Connections and Commissioning for the AIWWTP Hydrothermal Liquefaction (HTL) Demonstration Plant Contract",22-May-25,Tritech Group Ltd.,,No,2025,True,False,not_awarded,False,False,,RFP,Tritech Group Ltd.
24-451,RFP,"Excavation and Condition Assessment, Riverside Drive",25-Mar-25,Blue Water Systems Ltd.,"$456,959",Yes,2025,False,True,vendor_specific,False,True,456959.0,RFP,Blue Water Systems Ltd.
24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Carollo Engineers Ltd.,"$6,600,000",Yes,2025,False,True,group_framework_anchor,True,True,6600000.0,RFP,Carollo Engineers Ltd.
24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,GHD Limited,,Yes,2025,True,True,group_framework_member,True,False,,RFP,GHD Limited
24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Jacobs Consultancy Canada Inc.,,Yes,2025,True,True,group_framework_member,True,False,,RFP,Jacobs Consultancy Canada Inc.
24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Kerr Wood Leidal Associates Ltd.,,Yes,2025,True,True,group_framework_member,True,False,,RFP,Kerr Wood Leidal Associates Ltd.
24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,WSP Canada Inc.,,Yes,2025,True,True,group_framework_member,True,False,,RFP,WSP Canada Inc.
24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Associated Engineering (B.C.) Ltd.,,No,2025,True,False,not_awarded,False,False,,RFP,Associated Engineering (B.C.) Ltd.
24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,GeoAdvice Engineering Inc.,,No,2025,True,False,not_awarded,False,False,,RFP,GeoAdvice Engineering Inc.
24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Pinna Sustainability Inc.,,No,2025,True,False,not_awarded,False,False,,RFP,Pinna Sustainability Inc.
24-063,RFP,Policy Planning and Analysis Consulting Services,26-Mar-25,Water Street Engineering Ltd.,,No,2025,True,False,not_awarded,False,False,,RFP,Water Street Engineering Ltd.
25-178,RFQ,Traffic Control for Belcarra Regional Park,4-Apr-25,Lanesafe Traffic Control,"$100,693",Yes,2025,False,True,vendor_specific,False,True,100693.0,RFQ,Lanesafe Traffic Control
24-305,SS/NOIC,"Supply and Delivery of Material for The North Shore Wastewater Treatment Plant - Trillium Pumps USA, Inc. – Screw Impeller, Centrifugal Chopper, and Recessed Impeller Pumps",28-Mar-25,"Trillium Pumps USA, Inc.","$3,353,836",Yes,2025,False,True,vendor_specific,False,True,3353836.0,SS/NOIC,"Trillium Pumps USA, Inc."
23-180,SS/NOIC,DCS Engineering Services Support for the North Shore Wastewater Treatment Plant (NSWWTP) Project,31-Mar-25,ABB Inc.,"$1,913,000",Yes,2025,False,True,vendor_specific,False,True,1913000.0,SS/NOIC,ABB Inc.
24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,GBL Architects Inc.,"$3,383,374",Yes,2025,False,True,vendor_specific,False,True,3383374.0,RFP,GBL Architects Inc.
24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Ryder Architecture (Canada) Inc,,No,2025,True,False,not_awarded,False,False,,RFP,Ryder Architecture (Canada) Inc
24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,S2 Architecture,,No,2025,True,False,not_awarded,False,False,,RFP,S2 Architecture
24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,BFA Studio Architects,,No,2025,True,False,not_awarded,False,False,,RFP,BFA Studio Architects
24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,WT Leung Architects Inc.,,No,2025,True,False,not_awarded,False,False,,RFP,WT Leung Architects Inc.
24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Craven Huston Powers Architects / Station One Architects,,No,2025,True,False,not_awarded,False,False,,RFP,Craven Huston Powers Architects / Station One Architects
24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Zeidler Architecture,,No,2025,True,False,not_awarded,False,False,,RFP,Zeidler Architecture
24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Diamon Schmitt Architects,,No,2025,True,False,not_awarded,False,False,,RFP,Diamon Schmitt Architects
24-221,RFP,Architect and Design Services for Affordable Housing Project,31-Mar-25,Carscadden Stokes McDonald Architects Inc.,,No,2025,True,False,not_awarded,False,False,,RFP,Carscadden Stokes McDonald Architects Inc.
24-235,ITT,Barnston Island Main Online Chlorine Analyzer,31-Mar-25,JA Electric Inc.,"$168,250",Yes,2025,False,True,vendor_specific,False,True,168250.0,ITT,JA Electric Inc.
24-235,ITT,Barnston Island Main Online Chlorine Analyzer,31-Mar-25,Houle Electric Ltd,,No,2025,True,False,not_awarded,False,False,,ITT,Houle Electric Ltd
24-024,RFP,Supply and Delivery of Commodity Chemicals for Wastewater Treatment Plants - SBS,1-Apr-25,Brenntag Canada Inc.,"$6,300,000",Yes,2025,False,True,vendor_specific,False,True,6300000.0,RFP,Brenntag Canada Inc.
24-024,RFP,Supply and Delivery of Commodity Chemicals for Wastewater Treatment Plants - SBS,1-Apr-25,Two Rivers,,No,2025,True,False,not_awarded,False,False,,RFP,Two Rivers
24-024,RFP,Supply and Delivery of Commodity Chemicals for Wastewater Treatment Plants - SBS,1-Apr-25,Univar Canada,,No,2025,True,False,not_awarded,False,False,,RFP,Univar Canada
25-113,SS/NOIC,"Safety Patrols on Grouse Grind Trail, Grouse Mountain Regional Park, North Vancouver, BC",20-Mar-25,North Shore Rescue,"$175,000",Yes,2025,False,True,vendor_specific,False,True,175000.0,SS/NOIC,North Shore Rescue
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Chernoff Thompson Architects,"$1,200,000",Yes,2025,False,True,group_framework_anchor,True,True,1200000.0,RFSQ,Chernoff Thompson Architects
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Omicron Canada Inc.,,Yes,2025,True,True,group_framework_member,True,False,,RFSQ,Omicron Canada Inc.
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,BFA Studio Architects Inc.,,Yes,2025,True,True,group_framework_member,True,False,,RFSQ,BFA Studio Architects Inc.
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Mallen Gowing Berzins Architects,,Yes,2025,True,True,group_framework_member,True,False,,RFSQ,Mallen Gowing Berzins Architects
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,PH5 Architecture Inc.,,Yes,2025,True,True,group_framework_member,True,False,,RFSQ,PH5 Architecture Inc.
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Perkins Eastman Architects Canada,,No,2025,True,False,not_awarded,False,False,,RFSQ,Perkins Eastman Architects Canada
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Kasian Architecture Interior Design,,No,2025,True,False,not_awarded,False,False,,RFSQ,Kasian Architecture Interior Design
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Opulence Architecture Inc.,,No,2025,True,False,not_awarded,False,False,,RFSQ,Opulence Architecture Inc.
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Stantec Consulting Ltd.,,No,2025,True,False,not_awarded,False,False,,RFSQ,Stantec Consulting Ltd.
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,O4 Architecture Ltd.,,No,2025,True,False,not_awarded,False,False,,RFSQ,O4 Architecture Ltd.
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Zeidler Architecture,,No,2025,True,False,not_awarded,False,False,,RFSQ,Zeidler Architecture
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,DA Architects + Planners,,No,2025,True,False,not_awarded,False,False,,RFSQ,DA Architects + Planners
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Grant Architecture Interior Design,,No,2025,True,False,not_awarded,False,False,,RFSQ,Grant Architecture Interior Design
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Architect 57 Inc.,,No,2025,True,False,not_awarded,False,False,,RFSQ,Architect 57 Inc.
24-412,RFSQ,"Design, Space Planning, and Consulting Services",1-Apr-25,Smithcraft Architecture,,No,2025,True,False,not_awarded,False,False,,RFSQ,Smithcraft Architecture
25-051,SS/NOIC,Services for Property Negotiations & Acquisitions,25-Apr-25,DM FOURCHALK CONSULTANTS LTD.,"$100,000",Yes,2025,False,True,vendor_specific,False,True,100000.0,SS/NOIC,DM FOURCHALK CONSULTANTS LTD.
25-189,ITQ,Sand Pile Removal for the Trickling Filter (TF) Refurbishment Project at Lulu Wastewater Treatment Plant (LIWWTP),3-Apr-25,Rsavage contracting,"$77,588",Yes,2025,False,True,vendor_specific,False,True,77588.0,ITQ,Rsavage contracting
25-189,ITQ,Sand Pile Removal for the Trickling Filter (TF) Refurbishment Project at Lulu Wastewater Treatment Plant (LIWWTP),3-Apr-25,Sancat Excavating Ltd,,No,2025,True,False,not_awarded,False,False,,ITQ,Sancat Excavating Ltd
25-114,SS/NOIC,Single –Use Item Reduction at Events and Offices,4-Apr-25,Ocean Ambassadors Canada,"$75,000",Yes,2025,False,True,vendor_specific,False,True,75000.0,SS/NOIC,Ocean Ambassadors Canada
25-170,SS/NOIC,Supply and Delivery of one (1) Cornell Pump Model 10NHTB- VC18DB Rotary Unit,8-Apr-25,Chamco industries ltd.,"$82,369",Yes,2025,False,True,vendor_specific,False,True,82369.0,SS/NOIC,Chamco industries ltd.
24-539,SS/NOIC,Supply and Delivery of Dry Polymer to the Seymour Capilano Filtration Plant (SCFP),9-Apr-25,Solenis Canada ULC,"$250,000",Yes,2025,False,True,vendor_specific,False,True,250000.0,SS/NOIC,Solenis Canada ULC
25-016,ITT,"Iona Causeway – Tree Felling, Clearing, and Disposal",14-Apr-25,TRIEX CONTRACTING LTD,"$162,932",Yes,2025,False,True,vendor_specific,False,True,162932.0,ITT,TRIEX CONTRACTING LTD
25-163,DA,PFC Wet Taps for SEY5 Crossover,15-Apr-25,PACIFIC FLOW CONTROL LIMITED,"$96,220",Yes,2025,False,True,vendor_specific,False,True,96220.0,DA,PACIFIC FLOW CONTROL LIMITED
24-420,RFP,S(cid:9)EDIMENT TANK REPAIR - CROSS COLLECTOR AND LONGITUDINAL SIDES,16-Apr-25,MURRAY LATTA PROGRESSIVE MACHINES INC,"$238,600",Yes,2025,False,True,vendor_specific,False,True,238600.0,RFP,MURRAY LATTA PROGRESSIVE MACHINES INC
23-396,ITT,CERF Electrical Room AC Unit Replacement Project,16-Apr-25,Rio Heating and Cooling Ltd.,"$279,325",Yes,2025,False,True,vendor_specific,False,True,279325.0,ITT,Rio Heating and Cooling Ltd.
23-396,ITT,CERF Electrical Room AC Unit Replacement Project,16-Apr-25,Valley Projects Ltd.,,No,2025,True,False,not_awarded,False,False,,ITT,Valley Projects Ltd.
23-396,ITT,CERF Electrical Room AC Unit Replacement Project,16-Apr-25,North America Construction (1993) Ltd.,,No,2025,True,False,not_awarded,False,False,,ITT,North America Construction (1993) Ltd.
23-396,ITT,CERF Electrical Room AC Unit Replacement Project,16-Apr-25,BLUECON Contracting Ltd.,,No,2025,True,False,not_awarded,False,False,,ITT,BLUECON Contracting Ltd.
25-080,RFP,Drainage Works and Erosion Protection Asset Collection for Metro Vancouver Parks,17-Apr-25,McElhanney Ltd.,"$175,000",Yes,2025,False,True,vendor_specific,False,True,175000.0,RFP,McElhanney Ltd.
25-080,RFP,Drainage Works and Erosion Protection Asset Collection for Metro Vancouver Parks,17-Apr-25,GHD,,No,2025,True,False,not_awarded,False,False,,RFP,GHD
25-080,RFP,Drainage Works and Erosion Protection Asset Collection for Metro Vancouver Parks,17-Apr-25,Forecastle Technologies,,No,2025,True,False,not_awarded,False,False,,RFP,Forecastle Technologies
24-408,RFP,Consulting Engineering Services for Westburno Pump Station Backup Power Project,24-Apr-25,Tetra Tech Canada Inc.,"$733,978",Yes,2025,False,True,vendor_specific,False,True,733978.0,RFP,Tetra Tech Canada Inc.
24-408,RFP,Consulting Engineering Services for Westburno Pump Station Backup Power Project,24-Apr-25,Stantec,,No,2025,True,False,not_awarded,False,False,,RFP,Stantec
24-408,RFP,Consulting Engineering Services for Westburno Pump Station Backup Power Project,24-Apr-25,AECOM,,No,2025,True,False,not_awarded,False,False,,RFP,AECOM
24-400,RFP,Supply and Delivery of Plunger Valve for Construction Recovery Facility (“CERF”) Break Head Tank Bypass Improvements,28-Apr-25,Cascade Consultants LLC,"$461,120",Yes,2025,False,True,vendor_specific,False,True,461120.0,RFP,Cascade Consultants LLC
24-400,RFP,Supply and Delivery of Plunger Valve for Construction Recovery Facility (“CERF”) Break Head Tank Bypass Improvements,28-Apr-25,VAG,,No,2025,True,False,not_awarded,False,False,,RFP,VAG
25-238,DA/NOIC,Reimburse for Emergency Repairs at the Ashcroft Ranch,28-Apr-25,Montte Farms BC LTD.,"$148,562",Yes,2025,False,True,vendor_specific,False,True,148562.0,DA/NOIC,Montte Farms BC LTD.
25-149,SS/NOIC,Regional Talent Accelerator Project Delivery Services,28-Apr-25,JB Consulting (14407393 Canada Ltd.),"$276,000",Yes,2025,False,True,vendor_specific,False,True,276000.0,SS/NOIC,JB Consulting (14407393 Canada Ltd.)
